INDICATIVO;AÑO;MES;DIA;NOMBRE;ALTITUD;C_X;C_Y;NOM_PROV;LONGITUD;LATITUD;HU00;HU07;HU13;HU18;HUMAX;HUMIN;
B013X;2020;8;18;LLUC;490;1003867;4424762;BALEARES;253091;394924;67;68;85;80;87;49;
B013X;2020;8;19;LLUC;490;1003867;4424762;BALEARES;253091;394924;85;75;85;51;90;34;
B013X;2020;8;20;LLUC;490;1003867;4424762;BALEARES;253091;394924;42;29;85;47;70;24;
B103B;2020;5;1;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;93;84;65;66;99;50;
B103B;2020;5;2;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;91;53;62;60;95;43;
B103B;2020;5;3;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;84;77;55;60;90;50;
B103B;2020;5;4;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;59;52;30;37;86;29;
B103B;2020;5;5;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;38;50;49;71;97;27;
B103B;2020;5;6;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;97;94;53;76;100;43;
B103B;2020;5;7;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;97;62;36;77;97;33;
B103B;2020;5;8;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;46;49;57;69;84;33;
B103B;2020;5;9;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;83;88;79;72;94;65;
B103B;2020;5;10;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;88;92;87;77;96;63;
B103B;2020;5;11;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;64;71;58;71;90;58;
B103B;2020;5;12;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;84;90;61;67;98;36;
B103B;2020;5;13;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;62;76;59;67;90;56;
B103B;2020;5;14;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;72;76;92;69;96;68;
B103B;2020;5;15;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;85;98;67;78;99;42;
B103B;2020;5;16;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;42;92;75;72;95;36;
B103B;2020;5;17;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;78;77;71;55;91;49;
B103B;2020;5;18;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;87;96;71;63;99;49;
B103B;2020;5;19;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;94;97;46;64;100;41;
B103B;2020;5;20;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;82;73;29;58;95;28;
B103B;2020;5;21;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;95;83;45;38;98;30;
B103B;2020;5;22;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;72;46;32;30;83;29;
B103B;2020;5;23;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;69;59;40;68;89;34;
B103B;2020;5;24;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;79;81;45;57;95;38;
B103B;2020;5;25;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;88;62;45;44;90;38;
B103B;2020;5;26;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;43;69;51;52;89;43;
B103B;2020;5;27;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;89;67;65;62;91;55;
B103B;2020;5;28;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;60;64;53;53;89;26;
B103B;2020;5;29;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;89;72;52;58;94;48;
B103B;2020;5;30;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;81;66;56;59;89;47;
B103B;2020;5;31;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;79;43;47;41;87;33;
B103B;2020;6;1;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;80;65;44;40;92;29;
B103B;2020;6;2;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;47;36;32;60;68;29;
B103B;2020;6;3;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;53;55;49;74;82;36;
B103B;2020;6;4;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;80;86;86;80;94;64;
B103B;2020;6;5;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;64;57;46;45;86;43;
B103B;2020;6;6;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;86;82;69;77;87;64;
B103B;2020;6;7;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;75;81;70;67;95;47;
B103B;2020;6;8;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;87;78;96;72;98;71;
B103B;2020;6;9;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;98;86;59;55;100;53;
B103B;2020;6;10;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;95;84;55;69;99;52;
B103B;2020;6;11;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;90;81;70;77;93;69;
B103B;2020;6;12;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;78;62;51;71;91;47;
B103B;2020;6;13;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;87;63;46;51;91;45;
B103B;2020;6;14;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;91;65;61;66;96;41;
B103B;2020;6;15;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;74;77;59;71;95;55;
B103B;2020;6;16;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;95;60;68;61;97;53;
B103B;2020;6;17;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;74;66;60;60;88;56;
B103B;2020;6;18;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;88;73;68;73;90;61;
B103B;2020;6;19;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;85;81;71;71;94;67;
B103B;2020;6;20;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;93;87;63;66;98;57;
B103B;2020;6;21;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;93;62;47;42;95;39;
B103B;2020;6;22;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;87;63;44;61;92;43;
B103B;2020;6;23;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;91;76;56;58;97;43;
B103B;2020;6;24;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;89;72;52;50;97;45;
B103B;2020;6;25;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;51;56;34;32;80;26;
B103B;2020;6;26;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;64;43;51;64;84;35;
B103B;2020;6;27;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;71;76;70;54;89;49;
B103B;2020;6;28;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;87;74;70;70;95;57;
B103B;2020;6;29;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;91;92;65;70;98;51;
B103B;2020;6;30;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;93;59;55;64;95;49;
B103B;2020;7;1;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;49;64;71;76;94;39;
B103B;2020;7;2;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;94;72;67;58;94;58;
B103B;2020;7;3;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;80;65;52;63;80;50;
B103B;2020;7;4;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;71;67;62;67;94;60;
B103B;2020;7;5;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;94;95;50;55;100;46;
B103B;2020;7;6;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;91;66;57;50;96;31;
B103B;2020;7;7;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;75;67;64;65;93;51;
B103B;2020;7;8;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;93;94;57;60;97;41;
B103B;2020;7;9;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;54;51;48;67;NA;NA;
B103B;2020;7;10;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;78;58;54;56;82;35;
B103B;2020;7;11;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;77;43;48;47;77;28;
B103B;2020;7;12;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;69;60;54;56;85;38;
B103B;2020;7;13;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;39;66;48;53;86;37;
B103B;2020;7;14;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;86;78;48;49;95;39;
B103B;2020;7;15;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;54;60;52;51;77;44;
B103B;2020;7;16;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;76;64;61;63;85;53;
B103B;2020;7;17;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;85;75;62;67;91;61;
B103B;2020;7;18;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;91;86;63;58;96;57;
B103B;2020;7;19;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;90;0;61;55;96;48;
B103B;2020;7;20;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;85;69;60;64;88;54;
B103B;2020;7;21;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;63;64;53;44;74;43;
B103B;2020;7;22;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;60;30;57;41;70;25;
B103B;2020;7;23;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;69;41;28;32;83;27;
B103B;2020;7;24;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;80;62;60;59;87;47;
B103B;2020;7;25;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;65;62;50;60;77;42;
B103B;2020;7;26;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;59;41;41;46;82;31;
B103B;2020;7;27;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;69;56;28;39;78;28;
B103B;2020;7;28;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;56;43;53;59;79;22;
B103B;2020;7;29;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;58;30;32;30;68;20;
B103B;2020;7;30;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;68;54;38;34;71;23;
B103B;2020;7;31;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;68;47;48;50;83;24;
B103B;2020;8;1;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;83;54;47;43;93;34;
B103B;2020;8;2;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;74;70;60;68;84;46;
B103B;2020;8;3;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;61;75;58;64;75;55;
B103B;2020;8;4;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;59;59;51;60;77;47;
B103B;2020;8;5;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;77;84;58;61;94;56;
B103B;2020;8;6;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;91;93;59;55;96;51;
B103B;2020;8;7;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;84;77;56;52;88;43;
B103B;2020;8;8;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;50;68;51;50;87;28;
B103B;2020;8;9;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;65;60;48;40;75;32;
B103B;2020;8;10;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;51;44;56;66;67;32;
B103B;2020;8;11;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;39;48;39;25;70;25;
B103B;2020;8;12;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;40;33;39;75;85;33;
B103B;2020;8;13;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;81;71;67;51;81;47;
B103B;2020;8;14;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;66;85;68;75;92;56;
B103B;2020;8;15;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;84;80;62;68;92;53;
B103B;2020;8;16;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;79;82;56;60;93;51;
B103B;2020;8;17;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;93;72;56;68;95;44;
B103B;2020;8;18;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;87;92;65;68;95;56;
B103B;2020;8;19;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;88;89;46;67;95;33;
B103B;2020;8;20;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;33;69;32;52;71;30;
B103B;2020;8;21;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;60;72;59;69;91;52;
B103B;2020;8;22;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;91;75;58;68;95;53;
B103B;2020;8;23;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;92;55;46;58;92;39;
B103B;2020;8;24;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;74;71;58;62;84;55;
B103B;2020;8;25;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;75;81;54;70;92;52;
B103B;2020;8;26;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;79;53;51;61;86;36;
B103B;2020;8;27;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;77;55;59;66;83;37;
B103B;2020;8;28;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;68;56;33;70;85;28;
B103B;2020;8;29;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;85;69;80;72;91;62;
B103B;2020;8;30;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;81;65;53;49;81;46;
B103B;2020;8;31;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;79;73;42;49;82;41;
B103B;2020;9;1;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;82;67;50;60;90;34;
B103B;2020;9;2;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;80;93;46;48;94;43;
B103B;2020;9;3;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;79;88;54;59;90;51;
B103B;2020;9;4;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;90;94;55;64;95;50;
B103B;2020;9;5;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;90;74;58;63;91;52;
B103B;2020;9;6;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;91;87;54;64;96;50;
B103B;2020;9;7;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;70;94;92;72;95;55;
B103B;2020;9;8;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;82;53;64;69;92;52;
B103B;2020;9;9;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;92;95;59;69;96;55;
B103B;2020;9;10;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;92;95;66;69;95;61;
B103B;2020;9;11;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;93;82;64;68;93;52;
B103B;2020;9;12;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;88;73;39;63;93;39;
B013X;2020;8;31;LLUC;490;1003867;4424762;BALEARES;253091;394924;95;92;85;76;96;52;
B013X;2020;4;1;LLUC;490;1003867;4424762;BALEARES;253091;394924;96;95;85;92;97;87;
B013X;2020;4;2;LLUC;490;1003867;4424762;BALEARES;253091;394924;96;97;85;97;98;77;
B013X;2020;4;3;LLUC;490;1003867;4424762;BALEARES;253091;394924;97;83;85;78;98;52;
B013X;2020;4;4;LLUC;490;1003867;4424762;BALEARES;253091;394924;95;97;85;64;98;47;
B013X;2020;4;5;LLUC;490;1003867;4424762;BALEARES;253091;394924;93;93;85;63;96;30;
B013X;2020;4;6;LLUC;490;1003867;4424762;BALEARES;253091;394924;85;71;85;58;92;41;
B013X;2020;4;7;LLUC;490;1003867;4424762;BALEARES;253091;394924;67;48;85;57;74;36;
B013X;2020;4;8;LLUC;490;1003867;4424762;BALEARES;253091;394924;62;63;85;60;80;36;
B013X;2020;4;9;LLUC;490;1003867;4424762;BALEARES;253091;394924;54;58;85;54;89;37;
B013X;2020;4;10;LLUC;490;1003867;4424762;BALEARES;253091;394924;69;74;85;73;90;37;
B013X;2020;4;11;LLUC;490;1003867;4424762;BALEARES;253091;394924;90;82;85;37;94;31;
B013X;2020;4;12;LLUC;490;1003867;4424762;BALEARES;253091;394924;55;47;85;80;94;36;
B013X;2020;4;13;LLUC;490;1003867;4424762;BALEARES;253091;394924;94;96;85;93;97;75;
B013X;2020;4;14;LLUC;490;1003867;4424762;BALEARES;253091;394924;94;96;85;89;97;76;
B013X;2020;4;15;LLUC;490;1003867;4424762;BALEARES;253091;394924;93;88;85;0;97;71;
B013X;2020;4;16;LLUC;490;1003867;4424762;BALEARES;253091;394924;96;96;85;90;97;71;
B013X;2020;4;17;LLUC;490;1003867;4424762;BALEARES;253091;394924;93;97;85;78;98;52;
B013X;2020;4;18;LLUC;490;1003867;4424762;BALEARES;253091;394924;79;94;85;84;96;60;
B013X;2020;4;19;LLUC;490;1003867;4424762;BALEARES;253091;394924;86;98;85;96;99;85;
B013X;2020;4;20;LLUC;490;1003867;4424762;BALEARES;253091;394924;97;97;85;98;98;96;
B013X;2020;4;21;LLUC;490;1003867;4424762;BALEARES;253091;394924;98;96;85;93;99;83;
B013X;2020;4;22;LLUC;490;1003867;4424762;BALEARES;253091;394924;97;99;85;95;99;73;
B013X;2020;4;23;LLUC;490;1003867;4424762;BALEARES;253091;394924;96;87;85;80;98;52;
B013X;2020;4;24;LLUC;490;1003867;4424762;BALEARES;253091;394924;94;0;85;65;97;50;
B013X;2020;4;25;LLUC;490;1003867;4424762;BALEARES;253091;394924;92;84;85;85;97;55;
B013X;2020;4;26;LLUC;490;1003867;4424762;BALEARES;253091;394924;93;85;85;82;96;56;
B013X;2020;4;27;LLUC;490;1003867;4424762;BALEARES;253091;394924;94;83;85;86;97;56;
B013X;2020;4;28;LLUC;490;1003867;4424762;BALEARES;253091;394924;69;59;85;51;94;42;
B013X;2020;4;29;LLUC;490;1003867;4424762;BALEARES;253091;394924;81;80;85;55;92;38;
B013X;2020;4;30;LLUC;490;1003867;4424762;BALEARES;253091;394924;58;52;85;54;85;44;
B087X;2020;4;1;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;76;80;81;64;82;62;
B087X;2020;4;2;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;79;73;78;81;87;64;
B087X;2020;4;3;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;79;76;68;65;80;60;
B087X;2020;4;4;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;74;80;71;74;85;65;
B087X;2020;4;5;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;66;72;58;63;76;55;
B087X;2020;4;6;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;63;54;65;66;71;45;
B087X;2020;4;7;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;57;32;63;64;80;30;
B087X;2020;4;8;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;71;67;65;70;83;52;
B087X;2020;4;9;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;71;58;71;68;76;49;
B087X;2020;4;10;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;56;59;61;56;65;47;
B087X;2020;4;11;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;50;58;61;64;73;33;
B087X;2020;4;12;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;33;30;53;68;83;29;
B087X;2020;4;13;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;81;92;68;81;93;65;
B087X;2020;4;14;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;86;89;82;82;92;79;
B087X;2020;4;15;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;90;71;66;72;92;60;
B087X;2020;4;16;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;75;84;76;85;91;75;
B087X;2020;4;17;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;90;84;81;85;90;69;
B087X;2020;4;18;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;89;88;82;65;91;59;
B087X;2020;4;19;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;64;75;75;91;93;57;
B087X;2020;4;20;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;92;93;96;96;96;90;
B087X;2020;4;21;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;95;0;76;91;95;70;
B087X;2020;4;22;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;92;92;76;85;94;73;
B087X;2020;4;23;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;77;75;71;51;81;50;
B087X;2020;4;24;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;74;58;59;68;83;52;
B087X;2020;4;25;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;83;75;79;77;87;70;
B087X;2020;4;26;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;87;86;76;76;88;73;
B087X;2020;4;27;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;83;67;63;75;88;58;
B087X;2020;4;28;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;65;74;70;51;84;45;
B087X;2020;4;29;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;45;73;48;52;77;37;
B087X;2020;4;30;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;41;55;61;44;63;40;
B103B;2020;4;1;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;79;80;79;85;93;75;
B103B;2020;4;2;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;92;98;69;85;98;63;
B103B;2020;4;3;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;77;76;61;65;91;59;
B103B;2020;4;4;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;91;97;66;65;97;55;
B103B;2020;4;5;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;96;98;52;60;99;51;
B103B;2020;4;6;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;75;73;32;51;83;27;
B103B;2020;4;7;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;81;49;49;68;92;29;
B103B;2020;4;8;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;91;74;56;64;92;53;
B103B;2020;4;9;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;80;53;39;53;83;31;
B103B;2020;4;10;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;61;71;35;46;76;31;
B103B;2020;4;11;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;71;44;43;43;73;32;
B103B;2020;4;12;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;71;47;45;64;94;23;
B103B;2020;4;13;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;94;97;84;81;98;77;
B103B;2020;4;14;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;98;94;76;95;98;75;
B103B;2020;4;15;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;95;80;67;69;99;57;
B103B;2020;4;16;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;83;93;71;70;93;62;
B103B;2020;4;17;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;92;94;75;88;97;70;
B103B;2020;4;18;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;92;99;65;71;100;64;
B103B;2020;4;19;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;86;82;79;94;99;65;
B103B;2020;4;20;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;99;100;100;100;100;96;
B103B;2020;4;21;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;100;100;77;97;100;72;
B103B;2020;4;22;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;100;100;87;0;100;75;
B103B;2020;4;23;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;78;81;58;51;92;44;
B103B;2020;4;24;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;92;98;47;61;99;45;
B103B;2020;4;25;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;96;93;78;82;98;62;
B103B;2020;4;26;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;98;94;63;71;100;51;
B103B;2020;4;27;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;95;87;78;83;97;70;
B103B;2020;4;28;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;97;89;71;71;99;62;
B103B;2020;4;29;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;94;100;41;56;100;36;
B103B;2020;4;30;ANDRATX - SANT ELM;57;961216;4394846;BALEARES;222081;393445;78;79;64;58;97;53;
B158X;2020;4;1;CALVIÃ€; ES CAPDELLÃ€;50;969785;4392268;BALEARES;227591;393305;85;86;76;0;93;76
B158X;2020;4;2;CALVIÃ€; ES CAPDELLÃ€;50;969785;4392268;BALEARES;227591;393305;93;95;80;80;97;71
B158X;2020;4;3;CALVIÃ€; ES CAPDELLÃ€;50;969785;4392268;BALEARES;227591;393305;79;70;61;66;89;54
B158X;2020;4;4;CALVIÃ€; ES CAPDELLÃ€;50;969785;4392268;BALEARES;227591;393305;89;90;67;73;94;62
B158X;2020;4;5;CALVIÃ€; ES CAPDELLÃ€;50;969785;4392268;BALEARES;227591;393305;93;0;63;57;96;46
B158X;2020;4;6;CALVIÃ€; ES CAPDELLÃ€;50;969785;4392268;BALEARES;227591;393305;80;85;45;54;91;41
B158X;2020;4;7;CALVIÃ€; ES CAPDELLÃ€;50;969785;4392268;BALEARES;227591;393305;81;75;61;71;91;42
B158X;2020;4;8;CALVIÃ€; ES CAPDELLÃ€;50;969785;4392268;BALEARES;227591;393305;91;84;50;67;92;44
B158X;2020;4;9;CALVIÃ€; ES CAPDELLÃ€;50;969785;4392268;BALEARES;227591;393305;84;70;51;54;84;40
B158X;2020;4;10;CALVIÃ€; ES CAPDELLÃ€;50;969785;4392268;BALEARES;227591;393305;76;68;41;44;76;35
B158X;2020;4;11;CALVIÃ€; ES CAPDELLÃ€;50;969785;4392268;BALEARES;227591;393305;72;69;38;56;77;38
